time,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z
81.319000000000,-0.104688423295,0.000066119624,0.000000000000,-0.000000000000,-0.000000000000,-0.000315815518,0.999999950130,0.004108129378,0.000000000000,0.000000000000,0.000010912792,0.000000000000,0.000000000000
81.339000000000,-0.104661445209,0.000066102584,0.000000000000,-0.000000000000,-0.000000000000,-0.000315809550,0.999999950132,-0.001410320210,0.000000000000,0.000000000000,-0.000009719075,0.000000000000,0.000000000000
81.359000000000,-0.104644882009,0.000066092113,0.000000000000,-0.000000000000,-0.000000000000,-0.000315961736,0.999999950084,0.003066640570,0.000000000000,0.000000000000,-0.000020718150,0.000000000000,0.000000000000
81.379000000000,-0.104636795671,0.000066087007,0.000000000000,-0.000000000000,-0.000000000000,-0.000316048341,0.999999950057,-0.002258006707,0.000000000000,0.000000000000,0.000003397046,0.000000000000,0.000000000000
81.399000000000,-0.104631552923,0.000066083690,0.000000000000,-0.000000000000,-0.000000000000,-0.000316087957,0.999999950044,0.002782281678,0.000000000000,0.000000000000,-0.000011320200,0.000000000000,0.000000000000
81.419000000000,-0.104619414671,0.000066076017,0.000000000000,-0.000000000000,-0.000000000000,-0.000316090061,0.999999950044,-0.001568456229,0.000000000000,0.000000000000,0.000010899481,0.000000000000,0.000000000000
81.439000000000,-0.104660856929,0.000066102217,0.000000000000,-0.000000000000,-0.000000000000,-0.000316113250,0.999999950036,-0.002575770416,0.000000000000,0.000000000000,-0.000015537220,0.000000000000,0.000000000000
81.459000000000,-0.104645533345,0.000066092527,0.000000000000,-0.000000000000,-0.000000000000,-0.000316136372,0.999999950029,0.004108129072,0.000000000000,0.000000000000,0.000010912657,0.000000000000,0.000000000000
81.479000000000,-0.104618555268,0.000066075470,0.000000000000,-0.000000000000,-0.000000000000,-0.000316130405,0.999999950031,-0.001410320780,0.000000000000,0.000000000000,-0.000009719086,0.000000000000,0.000000000000
81.499000000000,-0.104601992077,0.000066064988,0.000000000000,-0.000000000000,-0.000000000000,-0.000316282591,0.999999949983,0.003066640196,0.000000000000,0.000000000000,-0.000020718195,0.000000000000,0.000000000000
