time,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z
18.089000000000,-0.004067791767,-0.000000508021,0.000000000000,0.000000000000,0.000000000000,0.000078291237,0.999999996935,-0.000410682159,0.000000000000,0.000000000000,0.000015317317,0.000000000000,0.000000000000
18.109000000000,-0.004076736667,-0.000000509423,0.000000000000,0.000000000000,0.000000000000,0.000078444464,0.999999996923,-0.000483807822,0.000000000000,0.000000000000,0.000015328211,0.000000000000,0.000000000000
18.129000000000,-0.004085641915,-0.000000510821,0.000000000000,0.000000000000,0.000000000000,0.000078597385,0.999999996911,-0.000406717016,0.000000000000,0.000000000000,0.000015255803,0.000000000000,0.000000000000
18.149000000000,-0.004094499179,-0.000000512215,0.000000000000,0.000000000000,0.000000000000,0.000078750146,0.999999996899,-0.000479009346,0.000000000000,0.000000000000,0.000015296501,0.000000000000,0.000000000000
18.169000000000,-0.004103735123,-0.000000513671,0.000000000000,0.000000000000,0.000000000000,0.000078904686,0.999999996887,-0.000444585118,0.000000000000,0.000000000000,0.000015611576,0.000000000000,0.000000000000
18.189000000000,-0.004112571469,-0.000000515067,0.000000000000,0.000000000000,0.000000000000,0.000079059349,0.999999996875,-0.000439049451,0.000000000000,0.000000000000,0.000015320892,0.000000000000,0.000000000000
18.209000000000,-0.004121362049,-0.000000516458,0.000000000000,0.000000000000,0.000000000000,0.000079212422,0.999999996863,-0.000440008630,0.000000000000,0.000000000000,0.000015293778,0.000000000000,0.000000000000
18.229000000000,-0.004130122747,-0.000000517847,0.000000000000,0.000000000000,0.000000000000,0.000079365265,0.999999996851,-0.000436061119,0.000000000000,0.000000000000,0.000015274765,0.000000000000,0.000000000000
18.249000000000,-0.004139271651,-0.000000519301,0.000000000000,0.000000000000,0.000000000000,0.000079520035,0.999999996838,-0.000478829312,0.000000000000,0.000000000000,0.000015679185,0.000000000000,0.000000000000
18.269000000000,-0.004148053219,-0.000000520699,0.000000000000,0.000000000000,0.000000000000,0.000079675038,0.999999996826,-0.000399327507,0.000000000000,0.000000000000,0.000015321563,0.000000000000,0.000000000000
18.289000000000,-0.004156549794,-0.000000522054,0.000000000000,0.000000000000,0.000000000000,0.000079833525,0.999999996813,-0.000450329982,0.000000000000,0.000000000000,0.000016375722,0.000000000000,0.000000000000
18.309000000000,-0.004165121240,-0.000000523424,0.000000000000,0.000000000000,0.000000000000,0.000079993196,0.999999996801,-0.000406814604,0.000000000000,0.000000000000,0.000015558486,0.000000000000,0.000000000000
18.329000000000,-0.004173267448,-0.000000524729,0.000000000000,0.000000000000,0.000000000000,0.000080147498,0.999999996788,-0.000407806191,0.000000000000,0.000000000000,0.000015301880,0.000000000000,0.000000000000
