time,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z
27.593000000000,1.595882557672,-0.001111885101,0.000000000000,-0.000000000000,-0.000000000000,-0.037859870585,0.999283058097,0.086051742342,0.000000000000,0.000000000000,-0.000021878344,0.000000000000,0.000000000000
27.614000000000,1.597711681862,-0.001250679135,0.000000000000,-0.000000000000,-0.000000000000,-0.037856990815,0.999283167199,0.088651351123,-0.000000000000,0.000000000000,0.000570799502,0.000000000000,0.000000000000
27.633000000000,1.599401362380,-0.001378882457,0.000000000000,-0.000000000000,-0.000000000000,-0.037854129229,0.999283275603,0.089720986412,-0.000000000000,0.000000000000,0.000032071818,0.000000000000,0.000000000000
27.654000000000,1.601275403985,-0.001521068699,0.000000000000,-0.000000000000,-0.000000000000,-0.037854138845,0.999283275239,0.089272137608,0.000000000000,0.000000000000,-0.000033904798,0.000000000000,0.000000000000
27.680000000000,1.604561298658,-0.002040908139,0.000000000000,-0.000000000000,-0.000000000000,-0.039528844886,0.999218429785,0.165858459499,-0.020194825139,0.000000000000,-0.257806278371,0.000000000000,0.000000000000
27.701000000000,1.607914381176,-0.002712941208,0.000000000000,-0.000000000000,-0.000000000000,-0.042058698796,0.999115141440,0.157631821990,-0.017583658866,0.000000000000,-0.224472240849,0.000000000000,0.000000000000
27.716000000000,1.610192648589,-0.003153381348,0.000000000000,-0.000000000000,-0.000000000000,-0.043614117421,0.999048451659,0.150045161539,-0.014937162132,0.000000000000,-0.190687176152,0.000000000000,0.000000000000
27.733000000000,1.612261945200,-0.003463172562,0.000000000000,-0.000000000000,-0.000000000000,-0.044423525512,0.999012787897,0.095651557364,-0.000000000000,0.000000000000,0.000053427448,0.000000000000,0.000000000000
27.743000000000,1.613233605382,-0.003549757074,0.000000000000,-0.000000000000,-0.000000000000,-0.044422375391,0.999012839039,0.099450506899,-0.000000000000,0.000000000000,0.000407075308,0.000000000000,0.000000000000
27.763000000000,1.615325031752,-0.003736412753,0.000000000000,-0.000000000000,-0.000000000000,-0.044553519691,0.999006998916,0.110523412416,0.000000000000,0.000000000000,-0.026661929708,0.000000000000,0.000000000000
27.784000000000,1.617512105823,-0.003932177038,0.000000000000,-0.000000000000,-0.000000000000,-0.044696771464,0.999000599910,0.098602112607,0.000000000000,0.000000000000,-0.000651331625,0.000000000000,0.000000000000
27.803000000000,1.619364780387,-0.004098306841,0.000000000000,-0.000000000000,-0.000000000000,-0.044704555173,0.999000251625,0.097198740249,0.000000000000,0.000000000000,-0.000988983644,0.000000000000,0.000000000000
27.823000000000,1.621390119428,-0.004280286829,0.000000000000,-0.000000000000,-0.000000000000,-0.044869197768,0.998992870391,0.106151082934,0.000000000000,0.000000000000,-0.031972610116,0.000000000000,0.000000000000
27.843000000000,1.623495459323,-0.004470486138,0.000000000000,-0.000000000000,-0.000000000000,-0.045198549650,0.998978023337,0.105240315582,0.000000000000,0.000000000000,-0.033964662571,0.000000000000,0.000000000000
27.864000000000,1.625600084061,-0.004661680629,0.000000000000,-0.000000000000,-0.000000000000,-0.045374793434,0.998970033645,0.096025536937,-0.000000000000,0.000000000000,0.000359940585,0.000000000000,0.000000000000
27.883000000000,1.627601117778,-0.004844175564,0.000000000000,-0.000000000000,-0.000000000000,-0.045528458340,0.998963042100,0.115483758554,0.000000000000,0.000000000000,-0.032743914696,0.000000000000,0.000000000000
27.903000000000,1.629652154280,-0.005031785016,0.000000000000,-0.000000000000,-0.000000000000,-0.045674359749,0.998956381861,0.090476143540,-0.000000000000,0.000000000000,0.003533245355,0.000000000000,0.000000000000
27.923000000000,1.631498437168,-0.005200952660,0.000000000000,-0.000000000000,-0.000000000000,-0.045665025868,0.998956808582,0.094925533824,0.000000000000,0.000000000000,-0.001664519236,0.000000000000,0.000000000000
27.943000000000,1.633594073303,-0.005393299965,0.000000000000,-0.000000000000,-0.000000000000,-0.045816447699,0.998949875179,0.115518957621,0.000000000000,0.000000000000,-0.028651577518,0.000000000000,0.000000000000
27.963000000000,1.635932666275,-0.005608961839,0.000000000000,-0.000000000000,-0.000000000000,-0.046105019747,0.998936598165,0.119332646358,0.000000000000,0.000000000000,-0.029123886763,0.000000000000,0.000000000000
27.983000000000,1.638315559659,-0.005830046008,0.000000000000,-0.000000000000,-0.000000000000,-0.046376119876,0.998924048917,0.119980109559,0.000000000000,0.000000000000,-0.025154198658,0.000000000000,0.000000000000
28.003000000000,1.640708987054,-0.006053386139,0.000000000000,-0.000000000000,-0.000000000000,-0.046634365026,0.998912026156,0.120402416761,0.000000000000,0.000000000000,-0.026550773935,0.000000000000,0.000000000000
28.023000000000,1.643115730618,-0.006279220447,0.000000000000,-0.000000000000,-0.000000000000,-0.046890552797,0.998900033066,0.121329171994,0.000000000000,0.000000000000,-0.024742893590,0.000000000000,0.000000000000
28.044000000000,1.645685227294,-0.006521642360,0.000000000000,-0.000000000000,-0.000000000000,-0.047139213918,0.998888329350,0.124471513489,0.000000000000,0.000000000000,-0.022673563316,0.000000000000,0.000000000000
28.066000000000,1.648461171641,-0.006784862467,0.000000000000,-0.000000000000,-0.000000000000,-0.047360769006,0.998877849168,0.129019031502,0.000000000000,0.000000000000,-0.017654222294,0.000000000000,0.000000000000
28.083000000000,1.650667729979,-0.006994904589,0.000000000000,-0.000000000000,-0.000000000000,-0.047506066289,0.998870949455,0.131749529007,0.000000000000,0.000000000000,-0.016571898699,0.000000000000,0.000000000000
28.104000000000,1.653428638449,-0.007258619863,0.000000000000,-0.000000000000,-0.000000000000,-0.047686181524,0.998862366941,0.132390912864,0.000000000000,0.000000000000,-0.017774691441,0.000000000000,0.000000000000
28.123000000000,1.655797888688,-0.007485545934,0.000000000000,-0.000000000000,-0.000000000000,-0.047770766812,0.998858325208,0.118145181069,0.000000000000,0.000000000000,-0.000053055002,0.000000000000,0.000000000000
28.143000000000,1.658424408586,-0.007642162775,0.000000000000,-0.000000000000,-0.000000000000,-0.047471734911,0.998872581656,0.144808321190,0.009388620501,0.000000000000,0.059927364899,0.000000000000,0.000000000000
28.165000000000,1.661769892963,-0.007710633922,0.000000000000,-0.000000000000,-0.000000000000,-0.046686324315,0.998909599074,0.158566822413,0.013008516576,0.000000000000,0.083033084530,0.000000000000,0.000000000000
28.183000000000,1.664728466549,-0.007721253818,0.000000000000,-0.000000000000,-0.000000000000,-0.045848417578,0.998948408380,0.168868029868,0.016194325723,0.000000000000,0.103368036530,0.000000000000,0.000000000000
28.203000000000,1.668193787775,-0.007671507654,0.000000000000,-0.000000000000,-0.000000000000,-0.044691444329,0.999000838240,0.175798558578,0.020094708628,0.000000000000,0.128264097626,0.000000000000,0.000000000000
28.223000000000,1.671205071658,-0.007738093413,0.000000000000,-0.000000000000,-0.000000000000,-0.044042051619,0.999029678082,0.124721600478,-0.000000000000,0.000000000000,0.001742462787,0.000000000000,0.000000000000
28.244000000000,1.673851999871,-0.007971908106,0.000000000000,-0.000000000000,-0.000000000000,-0.044035219093,0.999029979270,0.128348407289,0.000000000000,0.000000000000,-0.000439765444,0.000000000000,0.000000000000
28.263000000000,1.676142744351,-0.008174584802,0.000000000000,-0.000000000000,-0.000000000000,-0.044192187804,0.999023048051,0.113724548100,0.000000000000,0.000000000000,-0.032638480134,0.000000000000,0.000000000000
28.285000000000,1.678817499587,-0.008412147524,0.000000000000,-0.000000000000,-0.000000000000,-0.044352111645,0.999015960930,0.130392207037,-0.000000000000,0.000000000000,0.003532880251,0.000000000000,0.000000000000
28.303000000000,1.681138531452,-0.008618592958,0.000000000000,-0.000000000000,-0.000000000000,-0.044330736533,0.999016909666,0.128518346059,-0.000000000000,0.000000000000,0.001221821135,0.000000000000,0.000000000000
28.323000000000,1.683685373439,-0.008845020386,0.000000000000,-0.000000000000,-0.000000000000,-0.044312156652,0.999017733963,0.127170400098,-0.000000000000,0.000000000000,0.002497810450,0.000000000000,0.000000000000
28.343000000000,1.686222672090,-0.009070486796,0.000000000000,-0.000000000000,-0.000000000000,-0.044286899460,0.999018853944,0.127559251694,-0.000000000000,0.000000000000,0.002558591802,0.000000000000,0.000000000000
28.363000000000,1.688766534721,-0.009296410140,0.000000000000,-0.000000000000,-0.000000000000,-0.044262913405,0.999019916967,0.127828266526,-0.000000000000,0.000000000000,0.002243327905,0.000000000000,0.000000000000
28.383000000000,1.691344234671,-0.009525216546,0.000000000000,-0.000000000000,-0.000000000000,-0.044240209234,0.999020922647,0.130955222291,-0.000000000000,0.000000000000,0.002301958941,0.000000000000,0.000000000000
28.413000000000,1.694921370130,-0.009844015036,0.000000000000,-0.000000000000,-0.000000000000,-0.044655914330,0.999002427082,0.108465678848,0.000000000000,0.000000000000,-0.057784138773,0.000000000000,0.000000000000
28.433000000000,1.697262070294,-0.010054391245,0.000000000000,-0.000000000000,-0.000000000000,-0.044929645628,0.998990153577,0.126547848882,-0.000000000000,0.000000000000,0.002982874903,0.000000000000,0.000000000000
28.443000000000,1.699453257291,-0.010254671210,0.000000000000,-0.000000000000,-0.000000000000,-0.045812801341,0.998950042411,0.313516492841,0.000000000000,0.000000000000,-0.356609337405,0.000000000000,0.000000000000
28.469000000000,1.710567656234,-0.011281170618,0.000000000000,-0.000000000000,-0.000000000000,-0.046157926551,0.998934154895,0.545075924386,-0.000000000000,0.000000000000,0.303456921639,0.000000000000,0.000000000000
