time,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w
9.343000000000,0.100662684824,-0.001342523325,0.119965846591,0.000001424538,0.000000659966,-0.005451303838,0.999985141532
9.343000000000,0.100662773927,-0.001342604103,0.119961060982,0.000000896128,-0.000009835948,-0.005451279985,0.999985141614
9.343000000000,0.100660835742,-0.001342944243,0.119964958598,0.000001947182,0.000003223897,-0.005451938157,0.999985138068
9.343000000000,0.100660208038,-0.001343476772,0.119965151615,0.000000911687,0.000001981676,-0.005452105803,0.999985137158
9.343000000000,0.100659648624,-0.001343901555,0.119959512278,0.000011360368,0.000000497280,-0.005451789693,0.999985138819
9.343000000000,0.100658276394,-0.001343568716,0.119961368730,-0.000005259981,0.000008347307,-0.005452384061,0.999985135595
9.343000000000,0.100658586887,-0.001342155227,0.119961360289,0.000005663644,-0.000003663017,-0.005453423869,0.999985129951
9.343000000000,0.100657376823,-0.001341439379,0.119964535130,-0.000000006043,0.000001783976,-0.005454881607,0.999985122021
9.343000000000,0.100656883669,-0.001340985770,0.119963927006,0.000001951955,-0.000000550983,-0.005455913155,0.999985116393
9.343000000000,0.100655982043,-0.001341245239,0.119964668832,0.000001012132,0.000002261453,-0.005457341557,0.999985108598
9.343000000000,0.100655635089,-0.001341693518,0.119963223432,0.000003284170,-0.000001121028,-0.005457685543,0.999985106717
9.357000000000,0.100654095778,-0.001342255881,0.119962013192,0.000000416620,0.000010310731,-0.005458550250,0.999985101950
9.357000000000,0.100654381568,-0.001342450843,0.119963648499,-0.000000389773,-0.000000024287,-0.005459322594,0.999985097787
9.357000000000,0.100653529187,-0.001342467164,0.119959767568,0.000010077063,0.000003309107,-0.005459715159,0.999985095588
9.357000000000,0.100653568523,-0.001341962579,0.119961483607,-0.000003905025,-0.000004859752,-0.005460031360,0.999985093898
9.357000000000,0.100651967769,-0.001340531298,0.119961065309,0.000005300560,0.000007054460,-0.005459057641,0.999985099195
9.357000000000,0.100651945835,-0.001339751563,0.119964339965,0.000000117472,0.000000363685,-0.005458017659,0.999985104911
9.357000000000,0.100651239181,-0.001339235023,0.119963713964,0.000002028902,0.000002504343,-0.005457115276,0.999985109830
9.357000000000,0.100650952755,-0.001339393433,0.119964581971,0.000000784888,-0.000000061731,-0.005455856133,0.999985116706
9.357000000000,0.100650223049,-0.001339687812,0.119963072126,0.000003634028,0.000003301414,-0.005455609662,0.999985118039
9.357000000000,0.100650697694,-0.001340121508,0.119962060099,0.000000259970,-0.000007821585,-0.005455078399,0.999985120919
9.357000000000,0.100648371027,-0.001340093743,0.119958041587,0.000001181592,0.000014973189,-0.005454694842,0.999985122929
9.357000000000,0.100649468171,-0.001340254095,0.119964103972,0.000001514388,-0.000003272104,-0.005453941257,0.999985127145
9.357000000000,0.100648473345,-0.001340402410,0.119962865365,-0.000000445397,0.000004038635,-0.005453587423,0.999985129073
9.357000000000,0.100649178051,-0.001340326789,0.119962573600,0.000000850737,-0.000009176139,-0.005453386498,0.999985130135
9.365000000000,0.100647700955,-0.001340485823,0.119963320613,0.000003949856,0.000003289098,-0.005453712456,0.999985128386
9.365000000000,0.100648364165,-0.001340524392,0.119961064356,-0.000002583753,-0.000009855823,-0.005453339519,0.999985130382
9.365000000000,0.100646002660,-0.001340075531,0.119960118114,0.000005195048,0.000012984836,-0.005452065875,0.999985137281
9.365000000000,0.100647492586,-0.001339955165,0.119960817600,-0.000003014691,-0.000011059040,-0.005450446992,0.999985146138
9.365000000000,0.100645169681,-0.001339456073,0.119962026854,0.000003537292,0.000009826858,-0.005448301220,0.999985157842
9.365000000000,0.100645956691,-0.001339447935,0.119963597689,-0.000000166810,-0.000006446564,-0.005446511651,0.999985167625
9.365000000000,0.100644049324,-0.001339292493,0.119962499691,0.000002630798,0.000009163706,-0.005444585147,0.999985178091
9.365000000000,0.100644375812,-0.001339532065,0.119965478681,0.000001357602,-0.000001449720,-0.005442725106,0.999985188260
9.375000000000,0.100643653961,-0.001339865264,0.119961294696,-0.000007516885,0.000001063676,-0.005441903621,0.999985192704
9.375000000000,0.100643657041,-0.001340079020,0.119963201792,0.000004869612,-0.000005425949,-0.005441457428,0.999985195134
9.375000000000,0.100642291647,-0.001340964646,0.119964175683,0.000000887169,0.000005052859,-0.005442094612,0.999985191680
9.375000000000,0.100643226616,-0.001341329746,0.119960258396,0.000002115430,-0.000011945572,-0.005442460827,0.999985189627
9.375000000000,0.100641630902,-0.001341569682,0.119965398559,0.000000720117,-0.000000210316,-0.005443451977,0.999985184305
9.375000000000,0.100640337298,-0.001341681111,0.119961746387,0.000005677971,0.000009481697,-0.005444350822,0.999985179351
9.375000000000,0.100640754717,-0.001341373891,0.119964821437,-0.000000163626,-0.000001935615,-0.005445026082,0.999985175734
9.375000000000,0.100639649296,-0.001340545828,0.119961643077,0.000003868265,0.000005035779,-0.005445057867,0.999985175542
9.375000000000,0.100639762418,-0.001339666427,0.119964625814,-0.000000802465,-0.000003014399,-0.005445289873,0.999985174294
9.375000000000,0.100638733464,-0.001338696736,0.119961679966,0.000005369467,0.000003011067,-0.005444716789,0.999985177401
9.383000000000,0.100638717680,-0.001337820981,0.119964640542,-0.000000874188,-0.000003562538,-0.005444471308,0.999985178750
9.383000000000,0.100637600175,-0.001336804349,0.119961865936,0.000004616465,0.000003568309,-0.005443467054,0.999985184206
9.383000000000,0.100637475044,-0.001336377077,0.119965642959,0.000000456260,-0.000001214119,-0.005442547711,0.999985189227
9.383000000000,0.100637416123,-0.001335937155,0.119959630543,-0.000003727859,-0.000006291933,-0.005441683398,0.999985193905
9.383000000000,0.100636372653,-0.001335594289,0.119965712013,-0.000000153149,-0.000000679262,-0.005440975623,0.999985197782
9.383000000000,0.100636013259,-0.001335878735,0.119964913806,0.000001776089,-0.000001973766,-0.005440637181,0.999985199620
9.383000000000,0.100634746237,-0.001336342372,0.119963155111,0.000000132280,0.000008250943,-0.005440702103,0.999985199237
9.383000000000,0.100636145286,-0.001336823418,0.119959918588,0.000003354180,-0.000013775763,-0.005440869471,0.999985198260
9.393000000000,0.100633482192,-0.001337123565,0.119962205257,-0.000000329349,0.000011621660,-0.005441714055,0.999985193697
9.393000000000,0.100634740588,-0.001337101305,0.119961487569,0.000001190159,-0.000010191433,-0.005442142492,0.999985191380
9.393000000000,0.100632871274,-0.001337020196,0.119964775767,-0.000000945002,0.000004070171,-0.005442828971,0.999985187688
9.393000000000,0.100632668711,-0.001336722486,0.119961641002,0.000007891910,-0.000000302387,-0.005443704495,0.999985182900
9.393000000000,0.100631689446,-0.001336342386,0.119964927017,-0.000000289854,0.000004109857,-0.005444968712,0.999985176040
9.393000000000,0.100632087744,-0.001335371741,0.119961319388,0.000000474425,-0.000007706018,-0.005446254879,0.999985169014
9.393000000000,0.100630444426,-0.001335055570,0.119964977230,0.000000885656,0.000004042990,-0.005447683689,0.999985161253
9.393000000000,0.100629950872,-0.001334988264,0.119964793885,0.000000399074,0.000003202718,-0.005448654064,0.999985155969
9.393000000000,0.100629362083,-0.001334942727,0.119964349221,0.000000460800,0.000003769092,-0.005449212837,0.999985152922
9.393000000000,0.100629985388,-0.001334718911,0.119960693691,0.000004119015,-0.000010181275,-0.005449666560,0.999985150397
9.403000000000,0.100627203944,-0.001334522612,0.119959372097,-0.000003919275,0.000016425674,-0.005451028725,0.999985142890
9.403000000000,0.100628634546,-0.001333882173,0.119961241176,0.000002159083,-0.000007912929,-0.005452553737,0.999985134685
9.403000000000,0.100626589474,-0.001333733162,0.119963221492,-0.000000670257,0.000008298065,-0.005453940011,0.999985127124
9.403000000000,0.100626825857,-0.001333782343,0.119963801646,0.000002500519,-0.000002144254,-0.005454966688,0.999985121553
9.403000000000,0.100625400174,-0.001334120038,0.119963390806,-0.000000165689,0.000007417502,-0.005456321160,0.999985114141
9.403000000000,0.100626319713,-0.001334336836,0.119960468323,0.000003389281,-0.000011243892,-0.005457645765,0.999985106871
9.403000000000,0.100623676876,-0.001334550873,0.119962231152,-0.000000322640,0.000011806297,-0.005459359715,0.999985097515
9.403000000000,0.100624739438,-0.001334386988,0.119961329826,0.000001144908,-0.000009737846,-0.005460551583,0.999985091029
9.403000000000,0.100622693811,-0.001334244145,0.119964718027,-0.000000977517,0.000004513355,-0.005461802407,0.999985084235
9.403000000000,0.100622316408,-0.001333860150,0.119961632579,0.000007777010,0.000000081090,-0.005463215881,0.999985076495
9.413000000000,0.100621169546,-0.001333436511,0.119964885126,-0.000000360015,0.000004399202,-0.005464810524,0.999985067802
9.413000000000,0.100621404322,-0.001332418602,0.119961248135,0.000000480945,-0.000007546813,-0.005466401854,0.999985059085
9.413000000000,0.100619589910,-0.001332092072,0.119964954981,0.000000819047,0.000004170331,-0.005468024358,0.999985050234
9.413000000000,0.100618931811,-0.001331998007,0.119964778590,0.000000308808,0.000003288180,-0.005469140927,0.999985044131
9.413000000000,0.100618176758,-0.001331955837,0.119964329881,0.000000354771,0.000003877980,-0.005469764756,0.999985040717
9.413000000000,0.100617668727,-0.001331914265,0.119963403144,-0.000000953575,0.000001844682,-0.005469867376,0.999985040161
9.413000000000,0.100616940691,-0.001332046674,0.119963470281,0.000001277606,0.000002691973,-0.005469907587,0.999985039939
