time,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w
11.103000000000,0.103910858802,0.001461366777,0.119961724672,0.000005172373,-0.000002981315,-0.001945712281,0.999998107082
11.103000000000,0.103909829726,0.001461856222,0.119964508403,-0.000001118271,0.000003139761,-0.001946153573,0.999998106236
11.103000000000,0.103910229801,0.001462874672,0.119960560245,0.000001892535,-0.000007743324,-0.001946766566,0.999998105016
11.103000000000,0.103908909521,0.001463363348,0.119965251388,-0.000000190118,0.000001387444,-0.001947783842,0.999998103066
11.103000000000,0.103907743983,0.001463933866,0.119961731102,0.000004298333,0.000009819539,-0.001948736253,0.999998101154
11.103000000000,0.103908122848,0.001464407437,0.119964679005,-0.000000903463,-0.000000988393,-0.001949503681,0.999998099715
11.103000000000,0.103907101828,0.001465369694,0.119961378856,0.000003281226,0.000005726479,-0.001949695602,0.999998099320
11.104000000000,0.103907253145,0.001466252215,0.119964457505,-0.000001365038,-0.000002473217,-0.001949992524,0.999998098759
11.104000000000,0.103906322815,0.001467158283,0.119961601093,0.000004695935,0.000003113816,-0.001949579470,0.999998099552
11.104000000000,0.103906315326,0.001467760089,0.119964509016,-0.000001064004,-0.000003140644,-0.001949392231,0.999998099928
11.114000000000,0.103905021833,0.001468775403,0.119960951651,0.000001922559,0.000006893796,-0.001948694371,0.999998101268
11.114000000000,0.103905192223,0.001469272067,0.119965295646,-0.000000186257,-0.000001309594,-0.001947850035,0.999998102937
11.114000000000,0.103905394459,0.001469871300,0.119961669038,0.000004550206,-0.000009454037,-0.001947002500,0.999998104534
11.114000000000,0.103903923801,0.001470503313,0.119964604290,-0.000001326268,0.000001747476,-0.001946674251,0.999998105225
11.114000000000,0.103903831122,0.001471333545,0.119961723422,0.000005175873,-0.000002980732,-0.001946776642,0.999998105011
11.114000000000,0.103902802133,0.001471822393,0.119964508836,-0.000001118467,0.000003138882,-0.001947219548,0.999998104161
11.114000000000,0.103903202161,0.001472840490,0.119960562031,0.000001888109,-0.000007743823,-0.001947833642,0.999998102938
11.114000000000,0.103901882162,0.001473329021,0.119965252155,-0.000000191473,0.000001384317,-0.001948851141,0.999998100987
11.114000000000,0.103900716608,0.001473899501,0.119961731139,0.000004298414,0.000009816604,-0.001949803796,0.999998099073
11.114000000000,0.103901095496,0.001474373580,0.119964679751,-0.000000904589,-0.000000991709,-0.001950569614,0.999998097636
11.124000000000,0.103900074439,0.001475336276,0.119961380481,0.000003279143,0.000005723521,-0.001950760839,0.999998097243
11.124000000000,0.103900225610,0.001476219210,0.119964458010,-0.000001365167,-0.000002474261,-0.001951056345,0.999998096684
11.124000000000,0.103899295247,0.001477125563,0.119961600341,0.000004697271,0.000003113413,-0.001950641916,0.999998097480
11.124000000000,0.103899287796,0.001477727694,0.119964509240,-0.000001064005,-0.000003141569,-0.001950452914,0.999998097859
11.124000000000,0.103897994384,0.001478744168,0.119960952680,0.000001922307,0.000006891493,-0.001949752736,0.999998099205
11.124000000000,0.103898164337,0.001479241366,0.119965294610,-0.000000184538,-0.000001306210,-0.001948906984,0.999998100878
11.124000000000,0.103898366168,0.001479840989,0.119961666147,0.000004554484,-0.000009445082,-0.001948058097,0.999998102478
11.124000000000,0.103896896189,0.001480473840,0.119964603773,-0.000001325208,0.000001748572,-0.001947728477,0.999998103173
11.124000000000,0.103896803660,0.001481304725,0.119961724672,0.000005172366,-0.000002981326,-0.001947829695,0.999998102960
11.134000000000,0.103895774585,0.001481794173,0.119964508403,-0.000001118264,0.000003139763,-0.001948270987,0.999998102113
11.134000000000,0.103896174665,0.001482812623,0.119960560245,0.000001892518,-0.000007743328,-0.001948883980,0.999998100892
11.134000000000,0.103894854387,0.001483301304,0.119965251388,-0.000000190115,0.000001387444,-0.001949901256,0.999998098940
11.134000000000,0.103893688851,0.001483871826,0.119961731102,0.000004298354,0.000009819530,-0.001950853667,0.999998097026
11.134000000000,0.103894067719,0.001484345397,0.119964679005,-0.000000903466,-0.000000988391,-0.001951621095,0.999998095585
11.134000000000,0.103893046702,0.001485307657,0.119961378856,0.000003281238,0.000005726472,-0.001951813016,0.999998095189
11.134000000000,0.103893198023,0.001486190178,0.119964457505,-0.000001365043,-0.000002473214,-0.001952109938,0.999998094628
11.134000000000,0.103892267697,0.001487096250,0.119961601093,0.000004695942,0.000003113806,-0.001951696884,0.999998095422
11.134000000000,0.103892260210,0.001487698057,0.119964509016,-0.000001064011,-0.000003140642,-0.001951509645,0.999998095798
11.134000000000,0.103890966721,0.001488713376,0.119960951651,0.000001922574,0.000006893792,-0.001950811785,0.999998097139
11.134000000000,0.103891137113,0.001489210039,0.119965295646,-0.000000186259,-0.000001309593,-0.001949967449,0.999998098811
11.134000000000,0.103891339352,0.001489809271,0.119961669038,0.000004550186,-0.000009454047,-0.001949119914,0.999998100409
11.144000000000,0.103889868697,0.001490441291,0.119964604290,-0.000001326264,0.000001747479,-0.001948791665,0.999998101101
11.144000000000,0.103889776021,0.001491271523,0.119961723422,0.000005175867,-0.000002980743,-0.001948894056,0.999998100886
11.144000000000,0.103888747034,0.001491760376,0.119964508836,-0.000001118461,0.000003138885,-0.001949336962,0.999998100035
11.144000000000,0.103889147066,0.001492778471,0.119960562031,0.000001888092,-0.000007743827,-0.001949951055,0.999998098812
11.144000000000,0.103887827069,0.001493267008,0.119965252155,-0.000000191470,0.000001384317,-0.001950968555,0.999998096858
11.144000000000,0.103886661517,0.001493837492,0.119961731139,0.000004298435,0.000009816595,-0.001951921210,0.999998094943
