time,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,eff_1,eff_2,eff_3,eff_4,eff_5,eff_6
11.771000000000,6.282929420471,6.282249927521,6.282934665680,6.281166076660,6.282719612122,6.282691955566,0.009953323752,0.009333404712,0.009638297372,0.007790911943,0.009538631886,0.015192220919,0.007403654046,0.023421812803,0.009891583584,0.048813909292,0.016996286809,0.019746344537
11.791000000000,6.282925605774,6.282229423523,6.282931804657,6.281139373779,6.282714843750,6.282662868500,-0.017414923757,-0.009406679310,-0.017931215465,-0.014725313522,-0.017878722399,-0.013575144112,-0.001563167199,0.017195362598,-0.005997071508,0.037678003311,-0.005503921770,0.001157176215
11.811000000000,6.282924175262,6.282249450684,6.282934665680,6.281174659729,6.282724857330,6.282695293427,0.011847258545,0.014438400045,0.011975496076,0.015274221078,0.012557476759,0.020042898133,0.009447188117,0.023100201041,0.012925323099,0.043665617704,0.020757827908,0.019739678130
11.841000000000,6.282930374146,6.282235145569,6.282928466797,6.281147956848,6.282703399658,6.282658100128,-0.024695500731,-0.022841012105,-0.025164198130,-0.025575693697,-0.026165418327,-0.026067728177,-0.004894567654,0.011966885999,-0.005030382890,0.035715654492,-0.000454149442,0.005166462157
11.851000000000,6.282920837402,6.282243251801,6.282938003540,6.281165599823,6.282734870911,6.282693862915,0.014721388929,0.021521152928,0.015233254060,0.020800953731,0.016142331064,0.030674088746,0.011854178272,0.022581806406,0.010629824363,0.049339585006,0.013632464223,0.016013745219
11.872000000000,6.282936096191,6.282244682312,6.282934665680,6.281164646149,6.282710552216,6.282674312592,0.016811532900,0.010624704883,0.017120400444,0.011011889204,0.015768691897,0.009014004841,0.010465887375,0.026822127402,0.013976206072,0.046756092459,0.022167842835,0.023750152439
11.901000000000,6.282918453217,6.282227993011,6.282934188843,6.281161785126,6.282727718353,6.282674312592,-0.024685794488,-0.019075030461,-0.024938337505,-0.016695339233,-0.023795682937,-0.018747488037,-0.004612675868,0.009637447074,-0.009530846030,0.020371284336,-0.010183437727,-0.005617533810
11.911000000000,6.282929420471,6.282249927521,6.282934665680,6.281166076660,6.282719612122,6.282691955566,0.009953083470,0.009333387949,0.009638319723,0.007790901233,0.009538651444,0.015192584135,0.007403702941,0.023422027007,0.009890928864,0.048812232912,0.016997627914,0.019747031853
11.932000000000,6.282925605774,6.282228946686,6.282931804657,6.281139373779,6.282714366913,6.282662868500,-0.017415033653,-0.009406669065,-0.017931327224,-0.014725504443,-0.017878834158,-0.013575331308,-0.001563190017,0.017195586115,-0.005997733213,0.037676360458,-0.005502806045,0.001157611609
11.951000000000,6.282924175262,6.282249450684,6.282934665680,6.281174659729,6.282724857330,6.282695293427,0.011847248301,0.014438349754,0.011975483969,0.015274170786,0.012557466514,0.020043186843,0.009447228163,0.023100391030,0.012924783863,0.043664518744,0.020758904517,0.019740272313
11.981000000000,6.282930374146,6.282235145569,6.282928466797,6.281147956848,6.282703399658,6.282658100128,-0.024695528671,-0.022840864956,-0.025164233521,-0.025575792417,-0.026165451854,-0.026067821309,-0.004894530401,0.011967076920,-0.005030856002,0.035714257509,-0.000453173998,0.005166904069
12.002000000000,6.282920837402,6.282243251801,6.282938480377,6.281166076660,6.282734870911,6.282693862915,0.014721348882,0.021521082148,0.015233219601,0.020800884813,0.016142299399,0.030674459413,0.011854222044,0.022581974044,0.010629381053,0.049338251352,0.013633335009,0.016014132649
12.022000000000,6.282936096191,6.282244682312,6.282934665680,6.281165122986,6.282710552216,6.282674312592,0.016811490059,0.010624626651,0.017120353878,0.011011805385,0.015768645331,0.009013923816,0.010465910658,0.026822296903,0.013975817710,0.046755183488,0.022168643773,0.023750625551
12.041000000000,6.282918453217,6.282227993011,6.282934188843,6.281161785126,6.282727718353,6.282674312592,-0.024685814977,-0.019075069577,-0.024938348681,-0.016695369035,-0.023795699701,-0.018747508526,-0.004612644203,0.009637670591,-0.009531201795,0.020370418206,-0.010182736441,-0.005617207848
12.051000000000,6.282929420471,6.282249927521,6.282934665680,6.281166076660,6.282719612122,6.282691955566,0.009952944703,0.009333380498,0.009638343938,0.007790897973,0.009538674727,0.015192813240,0.007403763942,0.023422202095,0.009890653193,0.048811160028,0.016998320818,0.019747441635
12.071000000000,6.282925605774,6.282228946686,6.282931804657,6.281139373779,6.282714366913,6.282662868500,-0.017415095121,-0.009406640194,-0.017931388691,-0.014725624584,-0.017878897488,-0.013575449586,-0.001563178375,0.017195770517,-0.005998029374,0.037675309926,-0.005502242595,0.001157871215
12.092000000000,6.282924175262,6.282249450684,6.282934665680,6.281174659729,6.282724857330,6.282695293427,0.011847245507,0.014438319951,0.011975481175,0.015274141915,0.012557464652,0.020043369383,0.009447277524,0.023100541905,0.012924554758,0.043663822114,0.020759459585,0.019740628079
12.121000000000,6.282930374146,6.282235145569,6.282928466797,6.281148433685,6.282703399658,6.282658100128,-0.024695545435,-0.022840742022,-0.025164252147,-0.025575861335,-0.026165472344,-0.026067884639,-0.004894487094,0.011967224069,-0.005031058099,0.035713363439,-0.000452673790,0.005167169496
12.141000000000,6.282920837402,6.282243251801,6.282938480377,6.281166076660,6.282734870911,6.282693862915,0.014721329324,0.021521037444,0.015233201906,0.020800843835,0.016142282635,0.030674682930,0.011854268610,0.022582104430,0.010629190132,0.049337398261,0.013633782044,0.016014367342
